label	RNA1	RNA2	RNA3
BASAL	0.19677839159489208	0.21863809212408084	0.2366664171107118
chr1-10229074-10229238_CPPE_MUT-allCrxSites	7.325586037361181	5.922791234768248	6.286388760509777
chr1-10229074-10229238_CPPE_WT	6.418129218885585	5.188716328171273	4.976230479972881
chr1-106171416-106171580_CSPE_MUT-shape	0.28204717436133125	0.26441631672369315	0.29061168623398625
chr1-106171416-106171580_CSPE_WT	0.2604691003390807	0.2762495929875536	0.21292257930706185
chr1-106171416-106171580_CSPE_scrambled	0.3764268564119124	0.5269872634857453	0.39329582287991005
chr1-106796701-106796865_CSPP_MUT-shape	0.15369580395527502	0.2093990537904582	0.19272344597545155
chr1-106796701-106796865_CSPP_WT	0.14506922192609414	0.1691001256491401	0.15829754144240957
chr1-111864309-111864473_UPCQ_MUT-allCrxSites	0.7710835095381672	0.7175918147864339	0.8007108297007058
chr1-111864309-111864473_UPCQ_WT	1.0062904843814167	1.0387584892319286	0.8868247686407611
chr1-118482597-118482761_CPPP_MUT-allCrxSites	0.7071296873557499	0.6885361372039585	0.7835565234073784
chr1-118482597-118482761_CPPP_WT	4.745393864142597	4.334909580709218	4.738982762993898
chr1-125370539-125370703_UPCE_MUT-allCrxSites	0.9367191050592424	0.8974367269544562	0.8966011385384185
chr1-125370539-125370703_UPCE_WT	0.7449467595830819	0.8170646046415794	0.8716209955095783
chr1-127958901-127959065_UPPE_MUT-allCrxSites	2.0399150825307237	1.8097967034415143	1.850000225160912
chr1-127958901-127959065_UPPE_WT	1.692932773330406	1.525999824792625	1.5136288416825152
chr1-128102684-128102848_CSPP_scrambled	0.27777780833806187	0.2955312971126635	0.3042813725188834
chr1-130701979-130702143_CPPE_MUT-allCrxSites	0.31656885206154184	0.33893212633827674	0.2507719354035892
chr1-130701979-130702143_CPPE_WT	0.39540015700636877	0.5516269887562287	0.5197602152258796
chr1-131031572-131031736_CPPN_MUT-allCrxSites	0.8365928528705894	1.037225320633669	0.8071706118545618
chr1-131031572-131031736_CPPN_WT	1.5173480375943227	1.2029555429340553	0.9095850792157604
chr1-131078792-131078956_CPPE_scrambled	1.1000488046307197	1.1777061714506805	1.3231238273043167
chr1-131527497-131527661_CPPP_MUT-allCrxSites	0.11924902958524632	0.12944534306369984	0.19267211374778906
chr1-131527497-131527661_CPPP_WT	0.14339832569852443	0.10100051680003604	0.09102213594674517
chr1-132007617-132007781_UPPP_MUT-allCrxSites	0.2195842218654882	0.1329464353856743	0.1918265754519112
chr1-132007617-132007781_UPPP_WT	0.1181400977932716	0.16206718599890182	0.13662427892410156
chr1-13203955-13204119_CPPE_MUT-allCrxSites	0.4759946096116258	0.5176708388306783	0.6097904620417668
chr1-13203955-13204119_CPPE_WT	0.734431657573004	0.7377771799231952	0.7115707634636683
chr1-132090388-132090552_CPPN_MUT-allCrxSites	0.27184695742003306	0.3184747393618071	0.24807236604680125
chr1-132090388-132090552_CPPN_WT	0.0	0.0	0.0
chr1-132099958-132100122_UPCN_MUT-allCrxSites	0.016920077633773636	0.033075059438575104	0.014656101432627688
chr1-132099958-132100122_UPCN_WT	0.2860558602492848	0.5276827365242985	0.5390983337695124
chr1-132736171-132736335_UPCE_MUT-allCrxSites	0.4611466939861149	0.4751620556480822	0.5185455564890872
chr1-132736171-132736335_UPCE_WT	0.3336443878063455	0.2525253900654823	0.3660432207006237
chr1-133661350-133661514_CSPP_MUT-shape	1.8460516615206861	1.6336259978655885	1.4874555426926073
chr1-133661350-133661514_CSPP_WT	1.5516527639976765	1.3114508924507813	1.1357155162395285
chr1-133661350-133661514_CSPP_scrambled	0.08677790214691906	0.07494138751593635	0.045324630935583886
chr1-134491438-134491602_CPNE_scrambled	0.2724410997264101	0.2816176992506168	0.24908896345151335
chr1-134560092-134560256_CSPP_MUT-shape	0.18431654567930397	0.1950275933195882	0.2306894831364239
chr1-134560092-134560256_CSPP_WT	0.2340326049890907	0.21059406406319758	0.2886782269402314
chr1-134778125-134778289_CPPE_MUT-allCrxSites	0.7744743734948084	0.7015906140932687	0.7509572733523795
chr1-134778125-134778289_CPPE_WT	1.5642556287541793	1.6350758320769974	1.612560072279645
chr1-134860599-134860763_CPPE_MUT-allCrxSites	1.1723747654429244	1.1926724201455114	1.1698870440361844
chr1-134860599-134860763_CPPE_WT	0.09629545310153043	0.13767315633575938	0.16770159151141653
chr1-135615829-135615993_CPPE_MUT-allCrxSites	0.7212862103550126	0.7997530256037776	0.8079892773891805
chr1-135615829-135615993_CPPE_WT	2.2122129711154206	2.0826972371983064	2.2683554563060118
chr1-136007215-136007379_CPPP_MUT-allCrxSites	1.070336163126672	1.2607054983319423	1.073412894335884
chr1-136007215-136007379_CPPP_WT	4.449927519474901	4.471226193168081	3.9686667700975455
chr1-136134352-136134516_CPNP_MUT-allCrxSites	0.8859219381355937	0.9070223648283365	1.131392039881572
chr1-136134352-136134516_CPNP_WT	1.547184679286479	1.4676607709785763	1.958954185020325
chr1-136463546-136463710_UPRE_MUT-allCrxSites	0.09556720960005675	0.16559002609423587	0.10288061796787418
chr1-136463546-136463710_UPRE_WT	0.05025475904541938	0.050796547831701754	0.03632250269588971
chr1-136563214-136563378_CPPE_MUT-allCrxSites	0.432351494799425	0.3555243749531987	0.45653671072769714
chr1-136563214-136563378_CPPE_WT	2.5824952444688116	2.8858211851822433	2.76204040871885
chr1-137926833-137926997_CPPE_MUT-allCrxSites	0.15094655496933834	0.16088794783840224	0.17519612455474687
chr1-137926833-137926997_CPPE_WT	0.15396834953242036	0.1764570948436913	0.14534478977142185
chr1-138963011-138963175_UPPP_MUT-allCrxSites	1.2148341662409576	1.38339892143319	1.4647624101325605
chr1-138963011-138963175_UPPP_WT	0.8830556964870692	1.1325158516252978	1.0443692467842343
chr1-139255686-139255850_CPPP_MUT-allCrxSites	0.2541291726582187	0.2964145981988165	0.30146305403921514
chr1-139255686-139255850_CPPP_WT	0.41468881258897056	0.4551274639646163	0.4711110262726727
chr1-143772127-143772291_CPNE_MUT-allCrxSites	0.4878615517867752	0.4522156302895802	0.4896742820025626
chr1-143772127-143772291_CPNE_WT	0.609363754398233	0.8350266292187576	0.6809094279654936
chr1-150393010-150393174_CBPP_scrambled	0.011621586317604054	0.03557273450844261	0.013365721122874126
chr1-151357538-151357702_CPPE_MUT-allCrxSites	0.3440012963853733	0.5206908309822381	0.5728105704030525
chr1-151357538-151357702_CPPE_WT	0.023783000701491027	0.02443075607719687	0.028320489174927226
chr1-153259934-153260098_UPCE_MUT-allCrxSites	0.6983714872672472	0.6909588098756348	0.8691685998185785
chr1-153259934-153260098_UPCE_WT	0.7009753142691263	0.7527931675549603	0.7673153688037786
chr1-155224262-155224426_CPPE_MUT-allCrxSites	0.4121623643884898	0.4656358895269059	0.4454913274020287
chr1-155224262-155224426_CPPE_WT	0.2966393853858316	0.4249528027113145	0.47016092823028216
chr1-155252906-155253070_CPPE_MUT-allCrxSites	0.5941901213757356	0.7195645206415365	0.741800281436058
chr1-155252906-155253070_CPPE_WT	0.491076787419302	0.708044909367055	0.800170548247686
chr1-155417589-155417753_UPPE_MUT-allCrxSites	0.1598270693536257	0.3080248856998791	0.21170573358390254
chr1-155417589-155417753_UPPE_WT	0.05276619098751689	0.04571860538719736	0.06687404907574614
chr1-155741995-155742159_UPCQ_MUT-allCrxSites	1.2506453738871668	1.2072684110752947	1.4668183603263463
chr1-155741995-155742159_UPCQ_WT	1.4642171612073887	1.53891075068233	1.6645577523534836
chr1-155777723-155777887_CPPE_MUT-allCrxSites	1.2457035134425762	1.380336799788436	1.264364316186528
chr1-155777723-155777887_CPPE_WT	2.121115138696391	2.02494675276413	1.7686674072380748
chr1-156645057-156645221_UPCE_MUT-allCrxSites	0.4094315436872255	0.437658268783149	0.4970794252602877
chr1-156645057-156645221_UPCE_WT	0.6690002777042542	0.6221962819425274	0.7036005896045535
chr1-15805296-15805460_CPPP_MUT-allCrxSites	0.40415206179216473	0.48131312498642914	0.46429877757657745
chr1-15805296-15805460_CPPP_WT	0.8401346223320777	1.1738220702392113	1.0533687483439687
chr1-15838491-15838655_UPCE_MUT-allCrxSites	0.019789313798045386	0.02673964734275119	0.03371661742122422
chr1-15838491-15838655_UPCE_WT	0.11167688165293777	0.04743741238696828	0.14700913341588812
chr1-16053660-16053824_CPPN_scrambled	0.25277511981673156	0.24879907896420908	0.2511845916770332
chr1-161035076-161035240_CSPP_MUT-shape	1.0176162458769016	0.9320042855042626	1.0972823084156242
chr1-161035076-161035240_CSPP_WT	0.9747295493587912	0.9324600788258507	0.9385909787726078
chr1-16108974-16109138_CPPE_MUT-allCrxSites	0.8891145858573982	1.000246355066818	0.840148733367711
chr1-16108974-16109138_CPPE_WT	0.2491212244943192	0.1220945364284568	0.04208148653601842
chr1-162570536-162570700_CSPP_MUT-shape	0.37365770320803854	0.7254420074165144	0.6002581583718006
chr1-162570536-162570700_CSPP_WT	1.7579605831378406	1.835096341186746	1.9729695107873857
chr1-162740297-162740461_UPPP_MUT-allCrxSites	0.1677415397317431	0.13419073096020434	0.08215345588624218
chr1-162740297-162740461_UPPP_WT	1.67318819384532	1.3190699736645026	1.2435472724468413
chr1-163929687-163929851_CSPP_MUT-shape	0.3972090090307742	0.3699867314898033	0.343172326121892
chr1-163929687-163929851_CSPP_WT	0.3775550449563148	0.2960816264019774	0.29800927537893435
chr1-163929687-163929851_CSPP_scrambled	0.0971352927709916	0.1291466910679644	0.06681422612818642
chr1-163957163-163957327_UPPE_MUT-allCrxSites	0.8082589732914341	0.9159379263806501	0.7804140047135403
chr1-163957163-163957327_UPPE_WT	4.4959118140936605	4.437882714342285	4.22507504394076
chr1-168226283-168226447_CPPE_MUT-allCrxSites	0.6557721706106584	0.7299760648179218	0.6802425220098041
chr1-168226283-168226447_CPPE_WT	0.6015852521640939	0.7013755146373678	0.6409134103324126
chr1-168237939-168238103_UPCE_MUT-allCrxSites	0.24645825563493828	0.2969209390297966	0.23712950559255153
chr1-168237939-168238103_UPCE_WT	0.24190936943248312	0.23721512466750053	0.31243938100472174
chr1-168424122-168424286_UPCN_MUT-allCrxSites	0.2136754502552789	0.37424656165741516	0.29050593969134303
chr1-168424122-168424286_UPCN_WT	0.16919116055104969	0.23040921490415092	0.31423625898030333
chr1-170175848-170176012_CPPE_MUT-allCrxSites	0.8169200290336195	0.7736801728363517	0.7172845153799736
chr1-170175848-170176012_CPPE_WT	1.3348864584158038	1.3956702911638867	1.2569924199146332
chr1-171232848-171233012_CPPE_MUT-allCrxSites	0.8932600902856725	0.824958069151802	0.8955551731299116
chr1-171232848-171233012_CPPE_WT	2.527138027256576	2.7090225093098605	2.9677335531265614
chr1-171247161-171247325_CSPP_MUT-shape	0.8704807412299974	0.8333176787751931	1.0385082949540847
chr1-171247161-171247325_CSPP_WT	0.5580153502527861	0.6811864236492733	0.5901448555948281
chr1-171247161-171247325_CSPP_scrambled	0.0728405294144833	0.06274789150240241	0.06757622487986724
chr1-172202462-172202626_CPPP_MUT-allCrxSites	0.29593667161433895	0.6822613478507918	0.4380852733772338
chr1-172202462-172202626_CPPP_WT	6.251121184733413	5.896769571476535	5.162944381361043
chr1-172204534-172204698_CPPP_MUT-allCrxSites	0.2223239617990139	0.15875871092498717	0.1486292552082001
chr1-172204534-172204698_CPPP_WT	0.2670827842289988	0.2968223393400565	0.3101886917177043
chr1-172376330-172376494_CPPP_MUT-allCrxSites	0.416249049364398	0.38536318484208265	0.35414618930057956
chr1-172376330-172376494_CPPP_WT	1.062932493104168	1.1293736566479788	1.3060561713621952
chr1-172488973-172489137_CPPE_MUT-allCrxSites	7.213235371205282	6.013926431585638	6.294516685541361
chr1-172488973-172489137_CPPE_WT	7.532911099223352	7.162544365835504	6.537345153163948
chr1-172683691-172683855_CPPN_MUT-allCrxSites	0.45298596335339153	0.4381227875001413	0.41244258548916624
chr1-172683691-172683855_CPPN_WT	0.0	0.0	0.0
chr1-175692802-175692966_CSPQ_MUT-shape	1.7996348361712275	1.806735115791426	1.6685841962353656
chr1-175692802-175692966_CSPQ_WT	2.0247346933541928	1.9477373495873846	1.996999826118475
chr1-176043212-176043376_CPPN_MUT-allCrxSites	0.046510119928874154	0.040804091265262	0.037521328462715164
chr1-176043212-176043376_CPPN_WT	0.005569858835511998	0.018710606259474825	0.006668442489356663
chr1-176845526-176845690_CPPN_MUT-allCrxSites	0.05245797469588817	0.08057317285270621	0.049883194383084584
chr1-176845526-176845690_CPPN_WT	0.10613500451318003	0.15865012030207934	0.10020359304911734
chr1-177011031-177011195_UPPE_MUT-allCrxSites	1.0031115049004775	1.0833891205595345	1.039523102475045
chr1-177011031-177011195_UPPE_WT	3.455990429499668	3.3525625184870314	2.9924361491965654
chr1-178196513-178196677_CPPN_MUT-allCrxSites	0.014828111311922859	0.017178480570839913	0.055867952306002916
chr1-178196513-178196677_CPPN_WT	0.0	0.0	0.0
chr1-178369504-178369668_CPPP_MUT-allCrxSites	3.541245904908111	3.493537389703627	3.1339146685694765
chr1-178369504-178369668_CPPP_WT	4.757831637959744	4.689228194972709	4.581384380905244
chr1-180196089-180196253_CPPP_MUT-allCrxSites	1.086392367046859	1.2253599423363972	1.1906629392151518
chr1-180196089-180196253_CPPP_WT	1.8525269239695177	2.052320269673102	1.8865510078908867
chr1-180387248-180387412_UPPP_MUT-allCrxSites	0.20579543057485064	0.24812247186975242	0.39341887167121636
chr1-180387248-180387412_UPPP_WT	0.3210552525657556	0.2716006704825133	0.3274237823476248
chr1-181150511-181150675_UPPN_MUT-allCrxSites	0.0572130680911171	0.08648607652546485	0.09936791355624373
chr1-181150511-181150675_UPPN_WT	0.0	0.0	0.0
chr1-185363439-185363603_UPPP_MUT-allCrxSites	0.19921436495987432	0.16802323786944443	0.22660305600533537
chr1-185363439-185363603_UPPP_WT	0.2522046646020325	0.25504116397350346	0.30703733276810313
chr1-186343201-186343365_UPCE_MUT-allCrxSites	0.306614187401738	0.4295281043594996	0.3587635312391398
chr1-186343201-186343365_UPCE_WT	0.5715049702510043	0.6535703645481699	0.7348034783950855
chr1-188154772-188154936_UPPE_MUT-allCrxSites	0.5494966568151717	0.5790629130051781	0.48103327341311913
chr1-188154772-188154936_UPPE_WT	0.47422977073529843	0.5789057299981674	0.4969386178545761
chr1-188595155-188595319_CPPE_MUT-allCrxSites	0.5634412820372808	0.5728299633324349	0.7946505493909228
chr1-188595155-188595319_CPPE_WT	0.09252031686634639	0.13642187548955814	0.15098397426946072
chr1-189883068-189883232_UPCE_MUT-allCrxSites	1.5154932194919837	1.5335499181895529	1.5696473506525648
chr1-189883068-189883232_UPCE_WT	1.002460069346041	1.2081755897481066	1.1293902937874492
chr1-190860732-190860896_CPPE_MUT-allCrxSites	0.4611966150563853	0.5108940248419352	0.5469914332124696
chr1-190860732-190860896_CPPE_WT	0.8851858561068733	0.62691409280605	0.761419934597703
chr1-191079258-191079422_CSPE_MUT-shape	1.2971715649952544	1.3290336727053338	1.5059544695709928
chr1-191079258-191079422_CSPE_WT	1.625242296214746	1.5827120200417484	1.7342300202279173
chr1-191777696-191777860_CPPE_MUT-allCrxSites	0.27145187294833417	0.33984917419028077	0.3256787200216145
chr1-191777696-191777860_CPPE_WT	0.9500125438361932	1.4261841955764314	1.5992020615278097
chr1-191791878-191792042_UPPE_MUT-allCrxSites	0.6386581365027723	0.7130958757315334	0.7082037980646808
